Element Id,Family,Type,Level,Angle,Angle 1,Area,Category,Center Radius,Center to End,Center to End Label,Center to Socket Bottom,Center to Socket Bottom Label,Center to Socket Bottom Not Found,Comments,Design Option,Elevation from Level,Export to IFC,Export to IFC As,Family and Type,Family Name,Fitting Outside Diameter,Fitting Outside Diameter 1,Fitting Outside Diameter 2,Fitting Outside Radius,Fitting Outside Radius 1,Fitting Outside Radius 2,Head Height,Head Width,Height,Height Offset,Host Id,IFC Predefined Type,IfcGUID,Image,Insulation Thickness,Insulation Type,IsCustom,Length,Length 1,Length 10,Length 11,Length 12,Length 2,Length 3,Length 4,Length 5,Length 6,Length 7,Length 8,Length 9,Loss Method,Loss Method Settings,Mark,Max Fitting Outside Diameter 12,Max Nominal Diameter 12,Maximum Size,Min Nominal Diameter 12,Minimum Size,Nominal Diameter,Nominal Diameter 1,Nominal Diameter 2,Nominal Radius,Nominal Radius 1,Nominal Radius 2,OffsetHeight,OffsetWidth,Overall Size,Phase Created,Phase Demolished,Pressure Drop,Radius 1,Radius 2,Size,Socket Bottom to Socket Bottom Run,Socket Depth,Socket Depth 1,Socket Depth 2,Socket Entrance Diameter,Socket Entrance Diameter 1,Socket Entrance Diameter 2,Socket Outside Diameter,Socket Outside Diameter 1,Socket Outside Diameter 2,Socket Outside Radius,Socket Outside Radius 1,Socket Outside Radius 2,SU/SD from Bottom,SU/SD from Top,System Abbreviation,System Classification,System Name,System Type,Thread Length,Tick Size,Tick Size 1,Tick Size 2,Type Id,Type Name,Use Annotation Scale,Visibility 1,Visibility 2,Visibility 3,Volume,Wall Thickness,Wall Thickness 1,Wall Thickness 2,Width Offset
1615585,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssIe,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615622,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssLF,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,9.92 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615672,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssLn,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,8.60 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615680,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssK9,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,8.60 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615724,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssKb,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,1.76 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615759,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssN6,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615768,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssNH,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615792,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssNv,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615857,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssMu,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615887,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssf6,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,1.76 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615895,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssfU,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1615908,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssfj,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.47 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1616163,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssjg,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.11 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1616165,Transition - Generic,Standard,L4,,,0 SF,-2008049,,,,,,,,,"3' - 5 7/16""",0,,Standard,,,"5/8""","1 1/8""",,"3/8""","5/8""",,,,"120""",,,37ZLoT$V50VxeIHhQkssji,,"0""",,,"1/4""",,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,"1 1/8""",,"1""",,"1/2""",,"1/2""","1""",,"1/4""","1/2""","1/4""","1/4""","1""ø-1/2""ø",New Construction,,1.42 psi,,,"1""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,,"1/4""","1/2""",Standard,,Yes,No,No,Yes,0.00 CF,,,,"120"""
1616500,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssWz,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.07 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1616504,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssWn,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.07 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1616644,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"1' - 8""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssbD,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1616650,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"2' - 11 1/2""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssb3,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1616684,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"1' - 8""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssbb,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1616712,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"2' - 11 1/2""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssa1,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1617059,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"11' - 5""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssxg,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1617061,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"11' - 5""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,37ZLoT$V50VxeIHhQkssxi,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1617158,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRaj9,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617167,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRaj0,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617183,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRajG,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617192,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRajd,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617207,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRaju,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617216,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRaiF,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617231,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRai0,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617240,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRaiN,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1617603,Elbow - Generic,Standard,L4,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"-0' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRaYC,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.20 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1617626,Elbow - Generic,Standard,L4,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"-0' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRaYL,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,1.41 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1618496,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"2' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbGF,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618498,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"2' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbGD,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618739,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 10""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbLy,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618741,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 10""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbLw,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618766,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"2' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbK1,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 38,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618782,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 10""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbKH,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618801,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"0' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbK_,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618878,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"0' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbNn,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1618887,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"0' - 8""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2BtgvvICL6O85cOLlSRbM8,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
